,today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time,Unnamed: 0
7007,2021-08-25,B788,,KADW,0.0,0,0,1.0,TLV,2021-08-27 00:15:00,
7008,2021-08-25,A320,Airbus A320-214,KVOK,1.0,IAD,2021-08-25 22:10:00,0.0,0,0,
7009,2021-08-25,A320,Airbus A320-214,KVOK,1.0,IAD,2021-08-25 20:10:00,0.0,0,0,
7010,2021-08-25,A320,Airbus A320-214,KVOK,1.0,IAD,2021-08-25 17:10:00,0.0,0,0,
7011,2021-08-25,B739,Boeing 737-924(ER),KVOK,1.0,IAD,2021-08-26 20:57:57,0.0,0,0,
7012,2021-08-25,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-08-26 20:14:00,
7013,2021-08-25,A320,Airbus A320-214,KVOK,0.0,0,0,1.0,IND,2021-08-25 23:55:00,
7014,2021-08-25,A320,Airbus A320-214,KVOK,0.0,0,0,1.0,AVL,2021-08-25 20:55:00,
7015,2021-08-25,A320,Airbus A320-214,KVOK,0.0,0,0,1.0,CVG,2021-08-25 17:55:00,
7016,2021-08-25,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-08-26 22:27:00,
7017,2021-08-25,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-08-27 03:57:00,
7018,2021-08-25,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,EWR,2021-08-27 06:15:00,
7019,2021-08-31,C68A,Cessna 680A Citation Latitude,DNA,1.0,ADS,2021-08-31 13:56:00,0.0,0,0,
7020,2021-08-31,EP3,,DNA,0.0,0,0,1.0,IDA,2021-08-31 16:00:00,
7021,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1.0,CPH,2021-08-31 23:50:00,0.0,0,0,
7022,2021-08-31,A320,Airbus A320-232,BIKF,1.0,WAW,2021-08-31 23:20:00,0.0,0,0,
7023,2021-08-31,A21N,Airbus A321-251N,BIKF,1.0,TFS,2021-08-31 22:40:00,0.0,0,0,
7024,2021-08-31,321,,BIKF,1.0,LTN,2021-08-31 21:10:00,0.0,0,0,
7025,2021-08-31,A21N,Airbus A321-251N,BIKF,1.0,ALC,2021-08-31 20:45:00,0.0,0,0,
7026,2021-08-31,A320,Airbus A320-232,BIKF,1.0,GDN,2021-08-31 20:10:00,0.0,0,0,
7027,2021-08-31,A21N,Airbus A321-271NX,BIKF,1.0,MXP,2021-08-31 18:35:00,0.0,0,0,
7028,2021-08-31,A320,Airbus A320-232,BIKF,1.0,WRO,2021-08-31 18:05:00,0.0,0,0,
7029,2021-08-31,A21N,Airbus A321-271NX,BIKF,1.0,VIE,2021-08-31 17:10:00,0.0,0,0,
7030,2021-08-31,B752,Boeing 757-256,BIKF,1.0,MUC,2021-08-31 16:00:00,0.0,0,0,
7031,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1.0,ZRH,2021-08-31 15:55:00,0.0,0,0,
7032,2021-08-31,B752,Boeing 757-256,BIKF,1.0,BER,2021-08-31 15:50:00,0.0,0,0,
7033,2021-08-31,A320,Airbus A320-232,BIKF,1.0,BUD,2021-08-31 15:45:00,0.0,0,0,
7034,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1.0,HEL,2021-08-31 15:45:00,0.0,0,0,
7035,2021-08-31,B752,Boeing 757-256,BIKF,1.0,CDG,2021-08-31 15:40:00,0.0,0,0,
7036,2021-08-31,B752,Boeing 757-208,BIKF,1.0,CDG,2021-08-31 15:40:00,0.0,0,0,
7037,2021-08-31,B753,Boeing 757-308,BIKF,1.0,FRA,2021-08-31 15:40:00,0.0,0,0,
7038,2021-08-31,B753,Boeing 757-3E7,BIKF,1.0,CPH,2021-08-31 15:40:00,0.0,0,0,
7039,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1.0,HAM,2021-08-31 15:25:00,0.0,0,0,
7040,2021-08-31,B763,Boeing 767-319(ER),BIKF,1.0,AMS,2021-08-31 15:25:00,0.0,0,0,
7041,2021-08-31,7M8,,BIKF,1.0,CPH,2021-08-31 15:25:00,0.0,0,0,
7042,2021-08-31,B763,Boeing 767-319(ER),BIKF,1.0,LHR,2021-08-31 15:20:00,0.0,0,0,
7043,2021-08-31,B752,Boeing 757-23N,BIKF,1.0,ARN,2021-08-31 15:10:00,0.0,0,0,
7044,2021-08-31,A320,Airbus A320-214,BIKF,1.0,VIE,2021-08-31 14:45:00,0.0,0,0,
7045,2021-08-31,B39M,Boeing 737 MAX 9,BIKF,1.0,DUB,2021-08-31 14:00:00,0.0,0,0,
7046,2021-08-31,A20N,Airbus A320-271N,BIKF,1.0,FRA,2021-08-31 12:10:00,0.0,0,0,
7047,2021-08-31,A320,Airbus A320-232,BIKF,1.0,LHR,2021-08-31 09:55:00,0.0,0,0,
7048,2021-08-31,A321,Airbus A321-231,BIKF,1.0,WAW,2021-09-01 23:19:28,0.0,0,0,
7049,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,1.0,MXP,2021-09-01 23:04:32,0.0,0,0,
7050,2021-08-31,A20N,Airbus A320-271N,BIKF,1.0,FRA,2021-09-01 23:25:52,0.0,0,0,
7051,2021-08-31,320,,BIKF,0.0,0,0,1.0,KTW,2021-09-01 20:44:00,
7052,2021-08-31,321,,BIKF,0.0,0,0,1.0,LTN,2021-08-31 21:55:00,
7053,2021-08-31,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,GDN,2021-08-31 20:50:00,
7054,2021-08-31,A21N,Airbus A321-271NX,BIKF,0.0,0,0,1.0,MXP,2021-08-31 19:20:00,
7055,2021-08-31,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,WRO,2021-08-31 18:50:00,
7056,2021-08-31,A21N,Airbus A321-271NX,BIKF,0.0,0,0,1.0,VIE,2021-08-31 17:50:00,
7057,2021-08-31,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,SEA,2021-08-31 17:50:00,
7058,2021-08-31,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-31 17:15:00,
7059,2021-08-31,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,SEA,2021-08-31 17:05:00,
7060,2021-08-31,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-31 17:00:00,
7061,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-31 17:00:00,
7062,2021-08-31,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,DEN,2021-08-31 16:55:00,
7063,2021-08-31,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,PDX,2021-08-31 16:50:00,
7064,2021-08-31,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,IAD,2021-08-31 16:50:00,
7065,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,MSP,2021-08-31 16:45:00,
7066,2021-08-31,B734,Boeing 737-4B3(SF),BIKF,0.0,0,0,1.0,DUB,2021-08-31 16:30:00,
7067,2021-08-31,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,BUD,2021-08-31 16:25:00,
7068,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,CPH,2021-08-31 16:10:00,
7069,2021-08-31,A320,Airbus A320-214,BIKF,0.0,0,0,1.0,VIE,2021-08-31 15:35:00,
7070,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,MAD,2021-08-31 15:00:00,
7071,2021-08-31,A20N,Airbus A320-271N,BIKF,0.0,0,0,1.0,FRA,2021-08-31 13:35:00,
7072,2021-08-31,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-31 11:20:00,
7073,2021-08-31,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-31 11:15:00,
7074,2021-08-31,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,LHR,2021-08-31 10:45:00,
7075,2021-08-31,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-31 10:30:00,
7076,2021-08-31,32Q,,BIKF,0.0,0,0,1.0,TFS,2021-08-31 10:06:00,
7077,2021-08-31,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-31 10:05:00,
7078,2021-08-31,32Q,,BIKF,0.0,0,0,1.0,ALC,2021-08-31 09:57:00,
7079,2021-08-31,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-08-31 09:30:00,
7080,2021-08-31,A320,Airbus A320-214,BIKF,0.0,0,0,1.0,PRG,2021-09-02 01:30:00,
7081,2021-08-31,320,,BIKF,0.0,0,0,1.0,MAN,2021-09-02 09:00:00,
7082,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,BOS,2021-09-02 09:30:00,
7083,2021-08-31,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-09-02 09:40:00,
7084,2021-08-31,CL30,,BIKF,0.0,0,0,1.0,YQX,2021-09-02 09:30:00,
7085,2021-08-31,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-09-02 10:15:00,
7086,2021-08-31,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-09-02 10:49:00,
7087,2021-08-31,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,LHR,2021-09-02 10:40:00,
7088,2021-08-31,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-09-02 11:25:00,
7089,2021-08-31,737,,BIKF,0.0,0,0,1.0,OSL,2021-09-02 11:20:00,
7090,2021-08-31,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-09-02 11:39:00,
7091,2021-08-31,319,,BIKF,0.0,0,0,1.0,EDI,2021-09-02 15:05:00,
7092,2021-08-31,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,MSP,2021-09-02 16:55:00,
7093,2021-08-31,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,IAD,2021-09-02 17:00:00,
7094,2021-08-31,B752,Boeing 757-23N,BIKF,0.0,0,0,1.0,PDX,2021-09-02 17:00:00,
7095,2021-08-31,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,DEN,2021-09-02 17:05:00,
7096,2021-08-31,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-09-02 17:10:00,
7097,2021-08-31,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-09-02 17:10:00,
7098,2021-08-31,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,SEA,2021-09-02 17:15:00,
7099,2021-08-31,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,MCO,2021-09-02 17:25:00,
7100,2021-08-31,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-09-02 17:25:00,
7101,2021-08-31,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,SEA,2021-09-02 18:00:00,
7102,2021-08-31,B738,Boeing 737-8AS,KUV,0.0,0,0,1.0,CJU,2021-08-31 09:00:00,
7103,2021-08-31,737,,KUV,0.0,0,0,1.0,CJU,2021-09-02 02:10:00,
7104,2021-08-31,738,,KUV,0.0,0,0,1.0,CJU,2021-09-02 08:00:00,
7105,2021-08-31,A332,Airbus A330-243F,FRU,1.0,ISL,2021-09-01 20:48:46,0.0,0,0,
7106,2021-08-31,A21N,Airbus A321-253N,FRU,1.0,KZN,2021-08-31 23:45:00,0.0,0,0,
7107,2021-08-31,737,,FRU,1.0,KRR,2021-08-31 23:20:00,0.0,0,0,
7108,2021-08-31,A320,Airbus A320-214,FRU,1.0,KWI,2021-08-31 23:20:00,0.0,0,0,
7109,2021-08-31,A21N,Airbus A321-251NX,FRU,1.0,SVO,2021-08-31 22:50:00,0.0,0,0,
7110,2021-08-31,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-31 22:40:00,0.0,0,0,
7111,2021-08-31,B733,Boeing 737-3L9,FRU,1.0,DME,2021-08-31 21:30:00,0.0,0,0,
7112,2021-08-31,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-08-31 21:05:00,0.0,0,0,
7113,2021-08-31,A320,Airbus A320-231,FRU,1.0,KJA,2021-08-31 20:50:00,0.0,0,0,
7114,2021-08-31,A321,Airbus A321-211,FRU,1.0,DME,2021-08-31 20:45:00,0.0,0,0,
7115,2021-08-31,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-31 19:55:00,0.0,0,0,
7116,2021-08-31,A20N,Airbus A320-271N,FRU,1.0,KJA,2021-08-31 19:10:00,0.0,0,0,
7117,2021-08-31,737,,FRU,1.0,ALA,2021-08-31 18:25:00,0.0,0,0,
7118,2021-08-31,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-31 16:20:00,0.0,0,0,
7119,2021-08-31,7M8,,FRU,1.0,LED,2021-08-31 13:10:00,0.0,0,0,
7120,2021-08-31,32S,,FRU,1.0,MRV,2021-08-31 13:10:00,0.0,0,0,
7121,2021-08-31,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-31 13:00:00,0.0,0,0,
7122,2021-08-31,AR8,,FRU,1.0,OSS,2021-08-31 12:05:00,0.0,0,0,
7123,2021-08-31,737,,FRU,1.0,DME,2021-08-31 11:55:00,0.0,0,0,
7124,2021-08-31,A321,Airbus A321-211,FRU,1.0,DME,2021-08-31 10:55:00,0.0,0,0,
7125,2021-08-31,B738,Boeing 737-8GJ,FRU,1.0,KUF,2021-08-31 10:50:00,0.0,0,0,
7126,2021-08-31,B77W,Boeing 777-300(ER),FRU,1.0,SVO,2021-08-31 09:15:00,0.0,0,0,
7127,2021-08-31,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-09-01 21:28:32,0.0,0,0,
7128,2021-08-31,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-09-01 21:02:56,0.0,0,0,
7129,2021-08-31,A321,Airbus A321-211,FRU,1.0,SVO,2021-09-01 23:00:16,0.0,0,0,
7130,2021-08-31,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-09-01 22:21:52,0.0,0,0,
7131,2021-08-31,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-09-02 00:36:16,0.0,0,0,
7132,2021-08-31,33X,,FRU,0.0,0,0,1.0,CAN,2021-09-01 11:45:00,
7133,2021-08-31,B738,Boeing 737-8KN,FRU,0.0,0,0,1.0,DXB,2021-08-31 23:50:00,
7134,2021-08-31,32S,,FRU,0.0,0,0,1.0,KUF,2021-08-31 23:40:00,
7135,2021-08-31,A20N,Airbus A320-251N,FRU,0.0,0,0,1.0,AYT,2021-08-31 22:20:00,
7136,2021-08-31,A321,Airbus A321-211,FRU,0.0,0,0,1.0,DME,2021-08-31 21:55:00,
7137,2021-08-31,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-08-31 21:05:00,
7138,2021-08-31,A20N,Airbus A320-271N,FRU,0.0,0,0,1.0,KJA,2021-08-31 20:30:00,
7139,2021-08-31,737,,FRU,0.0,0,0,1.0,ALA,2021-08-31 14:50:00,
7140,2021-08-31,A320,Airbus A320-231,FRU,0.0,0,0,1.0,KJA,2021-08-31 13:50:00,
7141,2021-08-31,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-31 13:45:00,
7142,2021-08-31,737,,FRU,0.0,0,0,1.0,KRR,2021-08-31 13:40:00,
7143,2021-08-31,33X,,FRU,0.0,0,0,1.0,CAN,2021-08-31 12:25:00,
7144,2021-08-31,A321,Airbus A321-211,FRU,0.0,0,0,1.0,KLF,2021-08-31 12:05:00,
7145,2021-08-31,B738,Boeing 737-8GJ,FRU,0.0,0,0,1.0,KZN,2021-08-31 12:00:00,
7146,2021-08-31,B733,Boeing 737-3L9,FRU,0.0,0,0,1.0,DME,2021-08-31 11:40:00,
7147,2021-08-31,B77W,Boeing 777-300(ER),FRU,0.0,0,0,1.0,SVO,2021-08-31 11:00:00,
7148,2021-08-31,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-31 10:20:00,
7149,2021-08-31,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-31 09:50:00,
7150,2021-08-31,321,,FRU,0.0,0,0,1.0,SVO,2021-09-01 23:35:00,
7151,2021-08-31,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-09-02 01:50:00,
7152,2021-08-31,32S,,FRU,0.0,0,0,1.0,KJA,2021-09-02 04:50:00,
7153,2021-08-31,C30J,Lockheed C130J Hercules,KLSV,1.0,DYS,2021-09-01 19:00:32,0.0,0,0,
7154,2021-08-31,C30J,Lockheed Martin C-130J-30 Super Hercules,KLSV,1.0,ABI,2021-09-01 17:44:59,0.0,0,0,
7155,2021-08-31,F16,,KLSV,0.0,0,0,1.0,CLE,2021-09-02 16:43:00,
7156,2021-08-31,B772,Boeing 777-2Z9(ER),RMS,1.0,XJD,2021-08-31 20:55:00,0.0,0,0,
7157,2021-08-31,B744,Boeing 747-422,RMS,1.0,IAD,2021-08-31 15:50:00,0.0,0,0,
7158,2021-08-31,B77W,Boeing 777-322(ER),RMS,1.0,IAD,2021-08-31 15:00:00,0.0,0,0,
7159,2021-08-31,B763,Boeing 767-332(ER),RMS,1.0,IAD,2021-08-31 10:15:00,0.0,0,0,
7160,2021-08-31,B763,Boeing 767-336(ER),RMS,1.0,PHL,2021-09-02 00:55:26,0.0,0,0,
7161,2021-08-31,B763,Boeing 767-336(ER),RMS,1.0,IAD,2021-09-02 01:29:29,0.0,0,0,
7162,2021-08-31,B744,Boeing 747-422,RMS,1.0,IAD,2021-09-02 02:35:55,0.0,0,0,
7163,2021-08-31,B772,Boeing 777-2Z9(ER),RMS,0.0,0,0,1.0,VIE,2021-08-31 23:05:00,
7164,2021-08-31,B77W,Boeing 777-322(ER),RMS,0.0,0,0,1.0,IAD,2021-08-31 18:00:00,
7165,2021-08-31,B77W,Boeing 777-322(ER),RMS,0.0,0,0,1.0,IAD,2021-08-31 18:25:00,
7166,2021-08-31,B763,Boeing 767-332(ER),RMS,0.0,0,0,1.0,IAD,2021-08-31 14:30:00,
7167,2021-08-31,A359,Airbus A350-941,RMS,0.0,0,0,1.0,IAD,2021-08-31 10:00:00,
7168,2021-08-31,A333,Airbus A330-323,RMS,0.0,0,0,1.0,IAD,2021-09-02 08:10:00,
7169,2021-08-31,A333,Airbus A330-323,RMS,0.0,0,0,1.0,IAD,2021-09-02 19:10:00,
7170,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,1.0,DFW,2021-08-31 22:23:00,0.0,0,0,
7171,2021-08-31,C172,Cessna 172N Skyhawk,KROW,1.0,SJT,2021-08-31 18:57:23,0.0,0,0,
7172,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,1.0,DFW,2021-08-31 16:00:00,0.0,0,0,
7173,2021-08-31,C208,Cessna 208B Super Cargomaster,KROW,1.0,LBB,2021-08-31 14:25:00,0.0,0,0,
7174,2021-08-31,C208,,KROW,1.0,LBB,2021-08-31 12:37:00,0.0,0,0,
7175,2021-08-31,C172,Cessna 172S Skyhawk SP,KROW,1.0,ELP,2021-09-01 21:19:31,0.0,0,0,
7176,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-09-01 23:45:00,
7177,2021-08-31,B772,Boeing 777-222(ER),KROW,0.0,0,0,1.0,SFO,2021-08-31 23:00:00,
7178,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-31 16:53:00,
7179,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-08-31 15:35:00,
7180,2021-08-31,B752,Boeing 757-224,KROW,0.0,0,0,1.0,ILN,2021-08-31 15:00:00,
7181,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-31 12:35:00,
7182,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-09-01 23:10:00,
7183,2021-08-31,C208,,KROW,0.0,0,0,1.0,LBB,2021-09-02 00:45:00,
7184,2021-08-31,C208,,KROW,0.0,0,0,1.0,LBB,2021-09-02 01:00:00,
7185,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-09-02 12:47:00,
7186,2021-08-31,B739,Boeing 737-924,KROW,0.0,0,0,1.0,IAH,2021-09-02 14:00:00,
7187,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-09-02 15:50:00,
7188,2021-08-31,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-09-02 17:09:00,
7189,2021-08-31,B764,Boeing 767-424(ER),KROW,0.0,0,0,1.0,SFO,2021-09-02 17:15:00,
7190,2021-08-31,CR7,,KROW,0.0,0,0,1.0,DFW,2021-09-02 22:54:00,
7191,2021-08-31,GLF3,Gulfstream III,EDW,0.0,0,0,1.0,DCA,2021-08-31 17:00:00,
7192,2021-08-31,B744,Boeing 747-45E(BDSF),PAED,1.0,SUU,2021-09-01 21:22:08,0.0,0,0,
7193,2021-08-31,B752,Boeing 757-231,PAED,0.0,0,0,1.0,LFI,2021-08-31 17:45:00,
7194,2021-08-31,DC6,,PAED,0.0,0,0,1.0,ANC,2021-09-02 01:12:00,
7195,2021-08-31,GLF4,,PAED,0.0,0,0,1.0,ANC,2021-09-02 02:00:00,
7196,2021-08-31,B738,Boeing 737-8Q8,KVOK,1.0,IAD,2021-08-31 23:00:00,0.0,0,0,
7197,2021-08-31,B738,Boeing 737-8Q8,KVOK,1.0,IAD,2021-08-31 21:12:06,0.0,0,0,
7198,2021-08-31,B738,Boeing 737-8BK,KVOK,1.0,IAD,2021-08-31 19:54:00,0.0,0,0,
7199,2021-08-31,A320,Airbus A320-214,KVOK,1.0,IAD,2021-08-31 19:10:00,0.0,0,0,
7200,2021-08-31,A320,Airbus A320-214,KVOK,1.0,IAD,2021-08-31 18:10:00,0.0,0,0,
7201,2021-08-31,B739,Boeing 737-924(ER),KVOK,1.0,IAD,2021-08-31 15:15:00,0.0,0,0,
7202,2021-08-31,B739,Boeing 737-924(ER),KVOK,1.0,IAD,2021-08-31 14:15:00,0.0,0,0,
7203,2021-08-31,B763,Boeing 767-332(ER),KVOK,0.0,0,0,1.0,IAD,2021-09-01 21:30:00,
7204,2021-08-31,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-09-01 16:20:00,
7205,2021-08-31,B738,Boeing 737-8Q8,KVOK,0.0,0,0,1.0,MSP,2021-08-31 23:20:00,
7206,2021-08-31,B738,Boeing 737-8Q8,KVOK,0.0,0,0,1.0,MSP,2021-08-31 21:45:00,
7207,2021-08-31,B738,Boeing 737-8BK,KVOK,0.0,0,0,1.0,MSP,2021-08-31 21:00:00,
7208,2021-08-31,A320,Airbus A320-214,KVOK,0.0,0,0,1.0,AVL,2021-08-31 19:55:00,
7209,2021-08-31,A320,Airbus A320-214,KVOK,0.0,0,0,1.0,CVG,2021-08-31 18:55:00,
7210,2021-08-31,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-08-31 16:45:00,
7211,2021-08-31,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-08-31 15:45:00,
7212,2021-08-31,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-09-02 15:27:00,
7213,2021-08-31,B739,Boeing 737-924(ER),KVOK,0.0,0,0,1.0,IAD,2021-09-02 16:27:00,
7214,2021-08-31,B763,Boeing 767-332(ER),KVOK,0.0,0,0,1.0,IAD,2021-09-02 17:40:00,
7215,2021-08-31,7M8,,KVD,1.0,ZIA,2021-08-31 12:55:00,0.0,0,0,
7216,2021-08-31,321,,KVD,1.0,DME,2021-08-31 09:20:00,0.0,0,0,
7217,2021-08-31,321,,KVD,0.0,0,0,1.0,DME,2021-08-31 10:50:00,
7218,2021-08-31,B738,Boeing 737-8F2,KVD,0.0,0,0,1.0,IST,2021-08-31 09:30:00,
7219,2021-08-19,C182,Cessna 182T Skylane,KLTS,1.0,KIP,2021-08-19 18:30:28,0.0,0,0,
7220,2021-08-19,B350,Beech 300 Super King Air 350,KLTS,1.0,QQD,2021-08-19 15:24:23,0.0,0,0,
7221,2021-08-19,B350,Beech 300 Super King Air 350,KLTS,0.0,0,0,1.0,CSM,2021-08-19 15:15:00,
7222,2021-08-19,B744,,PGUA,1.0,HNL,2021-08-19 13:05:21,0.0,0,0,
7223,2021-08-19,B744,Boeing 747-45E(BDSF),DNA,1.0,EDF,2021-08-21 03:07:44,0.0,0,0,
7224,2021-08-19,A21N,Airbus A321-251N,BIKF,1.0,BER,2021-08-19 23:55:00,0.0,0,0,
7225,2021-08-19,B752,Boeing 757-256,BIKF,1.0,CPH,2021-08-19 23:50:00,0.0,0,0,
7226,2021-08-19,A20N,Airbus A320-271N,BIKF,1.0,WAW,2021-08-19 23:20:00,0.0,0,0,
7227,2021-08-19,B38M,Boeing 737 MAX 8,BIKF,1.0,MAD,2021-08-19 23:20:00,0.0,0,0,
7228,2021-08-19,A319,Airbus A319-132,BIKF,1.0,DUS,2021-08-19 22:50:00,0.0,0,0,
7229,2021-08-19,321,,BIKF,1.0,LTN,2021-08-19 21:10:00,0.0,0,0,
7230,2021-08-19,B38M,Boeing 737 MAX 8,BIKF,1.0,BOS,2021-08-19 20:50:00,0.0,0,0,
7231,2021-08-19,CRJ2,Mitsubishi CRJ-200LR,BIKF,1.0,YQX,2021-08-19 19:39:00,0.0,0,0,
7232,2021-08-19,A321,Airbus A321-231,BIKF,1.0,GDN,2021-08-19 19:20:00,0.0,0,0,
7233,2021-08-19,B738,Boeing 737-86N,BIKF,1.0,ALC,2021-08-19 18:40:00,0.0,0,0,
7234,2021-08-19,A21N,Airbus A321-271NX,BIKF,1.0,MXP,2021-08-19 18:35:00,0.0,0,0,
7235,2021-08-19,A320,Airbus A320-232,BIKF,1.0,RIX,2021-08-19 18:10:00,0.0,0,0,
7236,2021-08-19,A320,Airbus A320-214,BIKF,1.0,BCN,2021-08-19 16:25:00,0.0,0,0,
7237,2021-08-19,B752,Boeing 757-208,BIKF,1.0,MUC,2021-08-19 16:00:00,0.0,0,0,
7238,2021-08-19,B752,Boeing 757-208,BIKF,1.0,ZRH,2021-08-19 15:55:00,0.0,0,0,
7239,2021-08-19,B753,Boeing 757-3E7,BIKF,1.0,BER,2021-08-19 15:50:00,0.0,0,0,
7240,2021-08-19,B38M,Boeing 737 MAX 8,BIKF,1.0,HEL,2021-08-19 15:45:00,0.0,0,0,
7241,2021-08-19,B752,Boeing 757-256,BIKF,1.0,CDG,2021-08-19 15:40:00,0.0,0,0,
7242,2021-08-19,B752,Boeing 757-256,BIKF,1.0,CDG,2021-08-19 15:40:00,0.0,0,0,
7243,2021-08-19,B763,Boeing 767-319(ER),BIKF,1.0,FRA,2021-08-19 15:40:00,0.0,0,0,
7244,2021-08-19,B39M,Boeing 737 MAX 9,BIKF,1.0,CPH,2021-08-19 15:40:00,0.0,0,0,
7245,2021-08-19,C750,Cessna 750 Citation X,BIKF,1.0,MKE,2021-08-19 15:33:04,0.0,0,0,
7246,2021-08-19,B38M,Boeing 737 MAX 8,BIKF,1.0,AMS,2021-08-19 15:30:00,0.0,0,0,
7247,2021-08-19,B752,Boeing 757-208,BIKF,1.0,AMS,2021-08-19 15:25:00,0.0,0,0,
7248,2021-08-19,B752,Boeing 757-256,BIKF,1.0,CPH,2021-08-19 15:25:00,0.0,0,0,
7249,2021-08-19,B763,Boeing 767-319(ER),BIKF,1.0,LHR,2021-08-19 15:20:00,0.0,0,0,
